JoinField,JoinField2,JoinFieldAlt,Spanish,Polish,Indian_langs,Tagalog,Chinese,Ukranian,Arabic,Korean,Russian,V_20_VAP_White_pct,V_20_VAP_Hispanic_pct,V_20_VAP_Black_pct,V_20_VAP_Asian_pct,V_20_VAP_Native_pct,V_20_VAP_Pacific_pct,bach_pct,owner_pct,renter_pct,drive_pct,transit_pct,walk_pct,bike_pct,wfh_pct,X_22_2022_Age_Age_0_9_pct,X_22_2022_Age_Age_10_19_pct,X_22_2022_Age_Age_20_29_pct,X_22_2022_Age_Age_30_39_pct,X_22_2022_Age_Age_40_49_pct,X_22_2022_Age_Age_50_59_pct,X_22_2022_Age_Age_60_69_pct,X_22_2022_Age_Age_70_79_pct,X_22_2022_Age_Age_O79_pct,X_22_2022_Household_Income_U10K_pct,X_22_2022_Household_Income_10_15K_pct,X_22_2022_Household_Income_15_20K_pct,X_22_2022_Household_Income_20_25K_pct,X_22_2022_Household_Income_25_30K_pct,X_22_2022_Household_Income_30_35K_pct,X_22_2022_Household_Income_35_40K_pct,X_22_2022_Household_Income_40_45K_pct,X_22_2022_Household_Income_45_50K_pct,X_22_2022_Household_Income_50_60K_pct,X_22_2022_Household_Income_60_75K_pct,X_22_2022_Household_Income_75_100K_pct,X_22_2022_Household_Income_100_125K_pct,X_22_2022_Household_Income_125_150K_pct,X_22_2022_Household_Income_150_200K_pct,X_22_2022_Household_Income_O200K_pct,ward_preci,20Primary,Kaegi_margin,Assessor_tot_vote,Harris3_margin,SA_tot_vote,yes_margin,tot_union,median_voting_age,median_household_income,Pres_tot,20Primary_std,Kaegi_margin_std,Harris3_margin_std,yes_margin_std,prog_score_v1_recency,prog_score_v2_equal,prog_score_v3_recent_heavy,prog_score_predicted,prog_score_imputed,imputation_method,jurisdiction,precinct_name,in_chicago,in_evanston,in_skokie,township,in_cook,in_lake,in_mchenry,estimated_turnout_high,estimated_turnout,estimated_turnout_low,estimated_turnout_high_old,estimated_turnout_old,estimated_turnout_low_old,win_prob_Fine,median_pct_Fine,median_votes_Fine,win_prob_Biss,median_pct_Biss,median_votes_Biss,win_prob_Abughazaleh,median_pct_Abughazaleh,median_votes_Abughazaleh,win_prob_Simmons,median_pct_Simmons,median_votes_Simmons,win_prob_Amiwala,median_pct_Amiwala,median_votes_Amiwala,win_prob_Andrew,median_pct_Andrew,median_votes_Andrew,win_prob_Huynh,median_pct_Huynh,median_votes_Huynh,JoinField_norm,JoinField2_norm,JoinFieldAlt_norm,border_uncertainty_mult,exp_Fine,exp_Biss,exp_Abughazaleh,exp_Simmons,exp_Amiwala,exp_Andrew,exp_Huynh,exp_Others,adjusted_Fine,adjusted_Biss,adjusted_Abughazaleh,adjusted_Simmons,adjusted_Amiwala,adjusted_Andrew,adjusted_Huynh,final_Fine,final_Biss,final_Abughazaleh,final_Simmons,final_Amiwala,final_Andrew,final_Huynh,raw_Fine,raw_Biss,raw_Abughazaleh,raw_Simmons,raw_Amiwala,raw_Andrew,raw_Huynh,outside_chicago_weight,evanston_weight,chicago_weight,geo_boost_Biss_evanston,geo_boost_Abughazaleh_chicago,geo_boost_Simmons_chicago,geo_boost_Huynh_chicago,geo_boost_Fine_outside_chicago,geo_boost_Amiwala_niles,tot_cohabitating_couples,straight_cohabitating,lgbt_cohabitating,mlm_cohabitating,wlw_cohabitating,lgbt_pct,mlm_pct,wlw_pct,tot_pop
LAKE:WAUCONDA 350,LAKE:WAUCONDA 350,LAKE:Wauconda 350,,,,,,,,,,0.658499956,0.278134783,0.012604908,0.027438147,0.041552675,0.001003773,0.259,0.7469,0.2531,0.8743,0.0213,0.0,0.0239,0.0558,0.100035171,0.119671753,0.149695802,0.094329541,0.116292044,0.143539262,0.169674085,0.083811183,0.02295116,0.029808338,0.015284498,0.0260027,0.047575556,0.014436039,0.032339475,0.044927576,0.024865628,0.077222302,0.087268363,0.072891156,0.148815067,0.085040007,0.081339765,0.097051927,0.115131605,,0.120983647,,,,,-0.031847134,471.0,51.1,79599,219.9166068,0.569679501,,,-1.100914085,,,,-0.453778867,-0.47444149,mc_lake_2race,LAKE,Wauconda 350,0,0,0,,0,1,0,285,190,127,197,148,99,0.74936,33.96573366549106,65,0.23718,27.061149541244266,51,0.01196,14.98229484563565,28,0.00078,6.493700192980246,12,0.00044,5.605091660866483,11,0.0001,5.185489073500979,10,0.00018,3.111264848771827,6,LAKE:WAUCONDA 350,LAKE:WAUCONDA 350,LAKE:WAUCONDA 350,1.3,81.71916733,2.073735799,2.073735799,2.073735799,2.073735799,5.838417876,2.073735799,2.073735799,22.21174219886189,15.998805914016668,8.9040965415944,3.9851742447116507,3.8004162654243214,3.894043891379252,2.0748942424469403,33.16970809468697,26.355938704458858,14.657804067804028,6.320656582413754,5.4284968122543,5.005951735389278,3.012280973112297,19.838530254915852,19.42544533147635,12.529848243575602,7.251344375993232,3.500241747498842,0.0006734047091579976,0.0008444061139006662,1.0,0.3,0.2,1.0,1.0,1.0,1.0,1.4,1.0,194.9235684,194.6788979,0.729770001,0.353493825,0.376276175,0.003743878,0.0018135,0.001930378,1163.74
LAKE:WAUCONDA 353,LAKE:WAUCONDA 353,LAKE:Wauconda 353,,,,,,,,,,0.797938625,0.153130829,0.007189063,0.026417314,0.019692046,0.001857111,0.2861,0.8855,0.1145,0.7622,0.0227,0.0,0.0,0.1928,0.051834093,0.09867411,0.218981097,0.097655097,0.095204439,0.18935418,0.143164769,0.071440415,0.033691798,0.033153546,0.01548879,0.0176183,0.03712591,0.001494275,0.006586455,0.058555515,0.000575617,0.068439412,0.044836757,0.10177954,0.114020799,0.034061186,0.090044721,0.066659594,0.309559582,,-0.1082164,,,,,-0.088082902,386.0,50.1,100239,168.5036703,-0.406752635,,,-1.279817789,,,,-0.609477493,-0.952418356,mc_lake_2race,LAKE,Wauconda 353,0,0,0,,0,1,0,219,146,97,140,105,70,0.75146,34.07538538472289,50,0.23332,27.00868603818325,39,0.01394,15.03001023560842,22,0.00064,6.4479210654146035,9,0.00042,5.6477844461285756,8,0.00012,5.173929695752753,8,0.0001,3.1008050760186676,5,LAKE:WAUCONDA 353,LAKE:WAUCONDA 353,LAKE:WAUCONDA 353,1.3,88.29146233,0.900093804,0.900093804,0.900093804,0.900093804,6.307974846,0.900093804,0.900093804,22.211753771515543,15.998821072995888,8.90410741353803,3.9848913950748495,3.8004180882526475,3.893922434257721,2.074811383532304,33.169910292362104,26.356146392548233,14.65793748465554,6.320270347946051,5.428525545805181,5.005839535436242,3.0122073713661557,19.838541827569504,19.42546049045557,12.529859115519232,7.25106152635643,3.500243570327168,0.0005519475876273948,0.0007615471992641359,1.0,0.3,0.2,1.0,1.0,1.0,1.0,1.4,1.0,165.1095495,164.5220924,1.295973112,0.630782993,0.665190119,0.007849171,0.003820391,0.00402878,505.15
LAKE:WAUCONDA 354,LAKE:WAUCONDA 354,LAKE:Wauconda 354,,,,,,,,,,0.866382488,0.084338298,0.011622055,0.014500385,0.032451874,0.001006867,0.2152,0.7102,0.2898,0.8584,0.022,0.0,0.0,0.1,0.069527415,0.116268674,0.17935497,0.090223526,0.120229715,0.167355009,0.153489149,0.081863889,0.021687651,0.028536088,0.021245068,0.031741277,0.041924257,0.001026065,0.009894787,0.065577197,0.017592024,0.084334778,0.087800321,0.103683527,0.104027311,0.050412927,0.090285019,0.077863338,0.184056016,,-0.169280498,,,,,-0.067641682,547.0,50.3,76597,217.5391299,-0.666896332,,,-1.214787825,,,,-0.87147544,-1.009328515,mc_lake_2race,LAKE,Wauconda 354,0,0,0,,0,1,0,275,183,122,177,133,89,0.74848,34.08006770556796,62,0.23694,27.00530885885639,49,0.01344,14.967246403822749,27,0.00064,6.486681156084592,12,0.00024,5.631847599528299,10,0.0001,5.135614997684501,9,0.00016,3.110551488203482,6,LAKE:WAUCONDA 354,LAKE:WAUCONDA 354,LAKE:WAUCONDA 354,1.3,88.75399977,0.817496574,0.817496574,0.817496574,0.817496574,6.341020788,0.817496574,0.817496574,22.21188886755171,15.998998034829086,8.904234329674486,3.9851907950425014,3.800439367458689,3.8938230364023125,2.0745476704649928,33.16988858708771,26.35619436216878,14.65799043816005,6.3206631554476544,5.428440649305025,5.005728128616128,3.011931649334139,19.83867692360567,19.42563745228877,12.529986031655687,7.251360926324082,3.5002648495332096,0.00045254973221850415,0.0004978341319528353,1.0,0.3,0.2,1.0,1.0,1.0,1.0,1.4,1.0,503.3720963,502.6562165,2.14354136,1.426425995,0.717115365,0.004258363,0.002833741,0.001424623,2310.83
MCHENRY:ALG 1,MCHENRY:ALGONQUIN ALG 01,MCHENRY:ALG 1,,,,,,,,,,0.878194034,0.073337393,0.010652173,0.013891911,0.017400601,2.15e-05,0.3115,0.933,0.067,0.7972,0.0089,0.0,0.0,0.1592,0.11181341,0.105802915,0.099006804,0.171411433,0.125792481,0.133984968,0.112246413,0.084982153,0.054959422,0.025922451,0.000120882,0.010125074,0.000746072,0.01618411,0.03655653,0.016071568,0.053258086,0.035886719,0.076043686,0.112963815,0.20330819,0.043503307,0.085393345,0.093905598,0.190010565,,-0.143690598,,,,,-0.024734982,566.0,47.9,89279,234.1814677,-0.557878899,,,-1.078288088,,,,-0.685449194,-0.883134642,mc_lake_2race,MCHENRY,ALG 1,0,0,0,,0,0,1,227,151,101,96,72,48,0.75038,34.106811966134224,52,0.23606,27.019475110352865,41,0.01208,14.94210181691537,23,0.00062,6.524475590146716,10,0.00056,5.546595312049164,8,0.00016,5.243020817170155,8,0.00014,3.077505913969424,5,MCHENRY:ALG 1,MCHENRY:ALGONQUIN ALG 01,MCHENRY:ALG 1,1.0,87.65882012,1.01306735,1.01306735,1.01306735,1.01306735,6.262775786,1.01306735,1.01306735,22.211895765505496,15.999007070435031,8.904240809965609,3.9851424074555215,3.8004404539671026,3.8937946494704576,2.0745217657227735,33.1699295967794,26.356238830822477,14.658019743364866,6.320596547109844,5.428443746061263,5.005701251536989,3.011907254444636,19.838683821559457,19.425646487894713,12.52999251194681,7.2513125387371025,3.500265936041623,0.00042416280036350367,0.0004719293897338735,1.0,0.3,0.2,1.0,1.0,1.0,1.0,1.4,1.0,558.7805264,556.7753811,5.480320063,2.780282316,2.700037748,0.009807643,0.004975625,0.004832018,1366.05
MCHENRY:ALG 10,MCHENRY:ALGONQUIN ALG 10,MCHENRY:ALG 10,,,,,,,,,,0.787510229,0.116991103,0.032630092,0.048375928,0.013166802,0.0,0.291,0.3788,0.6212,0.8641,0.0112,0.0,0.0011,0.0886,0.106839573,0.142799521,0.147553169,0.137896616,0.178844155,0.102798888,0.074876718,0.067000623,0.041390737,0.023440289,0.051044466,0.002804416,0.014666822,0.011452194,0.028512442,0.036326757,0.003930253,0.108413267,0.107819366,0.171476323,0.099940653,0.180632785,0.048313539,0.051330324,0.059896106,,0.000959185,,,,,0.188811189,429.0,43.8,69761,210.703884,0.05835438,,,-0.39893041,,,,-0.536550389,-0.227448614,mc_lake_2race,MCHENRY,ALG 10,0,0,0,,0,0,1,86,57,38,136,102,68,0.33628,27.160415619804574,15,0.60942,30.78476991534297,18,0.05218,18.37225874873727,10,0.00144,7.388307775089584,4,0.00016,4.4949662343731305,3,0.0003,5.005228031406503,3,0.00022,2.938457774681696,2,MCHENRY:ALG 10,MCHENRY:ALGONQUIN ALG 10,MCHENRY:ALG 10,1.0,75.32612106,3.215368604,3.215368604,3.215368604,3.215368604,5.381667314,3.215368604,3.215368604,19.37738465140484,20.191783267119998,12.274101812612173,5.243602939423929,3.4184267176849175,3.8947605583870266,2.0756468182620478,26.450946054894434,30.045109708493314,18.024860252694793,7.248825352902769,4.41730494475482,4.878712754924509,2.885077901454861,17.0041727074588,23.61842268457968,15.899853514593374,8.50977307070551,3.118252199759438,0.0013900717169326162,0.0015969819290082,1.0,0.3,0.2,1.0,1.0,1.0,1.0,1.4,1.0,117.1493952,116.6935322,1.313507516,0.412071327,0.901436189,0.011212243,0.003517486,0.007694758,1614.78
MCHENRY:ALG 11,MCHENRY:ALGONQUIN ALG 11,MCHENRY:ALG 11,,,,,,,,,,0.829040252,0.093045218,0.022757992,0.04236903,0.008517979,0.000327011,0.2776,0.9159,0.0841,0.89,0.0,0.0087,0.0,0.1013,0.053895607,0.262491602,0.053061882,0.042390499,0.238506333,0.150908543,0.121289205,0.033484509,0.04397182,0.005981713,3.88e-06,0.017381796,0.0,0.004791408,0.005381177,0.005384005,0.026955106,0.001807519,0.054479231,0.163282874,0.066367026,0.256745713,0.097388145,0.152745023,0.141305379,,-0.088170532,,,,,-0.006342495,473.0,48.3,114429,199.1136845,-0.321353744,,,-1.01977579,,,,-0.814010462,-0.757867523,mc_lake_2race,MCHENRY,ALG 11,0,0,0,,0,0,1,164,109,73,189,142,95,0.74826,34.10596167312336,37,0.23636,27.03710946413397,29,0.01394,14.99565967900051,16,0.00066,6.445550761949012,7,0.00038,5.607535379130142,6,0.00026,5.205632262966212,6,0.00014,3.087484363556227,3,MCHENRY:ALG 11,MCHENRY:ALGONQUIN ALG 11,MCHENRY:ALG 11,1.0,86.28735273,1.257975972,1.257975972,1.257975972,1.257975972,6.164791433,1.257975972,1.257975972,22.21157293519423,15.998584196120476,8.90393752663474,3.985635213188738,3.8003896044166288,3.894474525812455,2.0753879925997016,33.16918225634541,26.355326865902327,14.657388431021419,6.321302389664549,5.428505595303403,5.006369539219898,3.0127618926624766,19.83836099124819,19.425223613580158,12.529689228615942,7.251805344470319,3.500215086491149,0.0011040391423610542,0.0013381562666619808,1.0,0.3,0.2,1.0,1.0,1.0,1.0,1.4,1.0,177.0971789,176.4619165,1.694348141,0.847226568,0.847121573,0.009567336,0.004783964,0.004783371,1377.71
MCHENRY:ALG 12,MCHENRY:ALGONQUIN ALG 12,MCHENRY:ALG 12,,,,,,,,,,0.856930305,0.079551683,0.014393593,0.040629225,0.014354221,8.23e-07,0.3294,0.9313,0.0687,0.8778,0.0131,0.0,0.0002,0.1069,0.110701089,0.153018437,0.134176494,0.10187541,0.116975326,0.241901315,0.126312774,0.012677905,0.002361251,0.002232689,0.00436906,0.002226266,0.002180759,0.019498134,0.004400934,0.002211557,0.00226063,0.013164761,0.011030164,0.05242705,0.151989935,0.085189886,0.268850222,0.186881908,0.191086044,,0.028915039,,,,,0.172866521,457.0,49.0,138652,189.009408,0.177451189,,,-0.449655424,,,,-0.84492526,-0.214490444,mc_lake_2race,MCHENRY,ALG 12,0,0,0,,0,0,1,179,119,79,209,157,105,0.34418,27.53574254738916,33,0.61602,31.097968704922224,37,0.03722,17.17908875343853,20,0.00176,8.049782173956919,10,0.00034,4.370248756373998,5,0.00028,5.028019899224756,6,0.0002,2.954287471274163,4,MCHENRY:ALG 12,MCHENRY:ALGONQUIN ALG 12,MCHENRY:ALG 12,1.0,74.91048076,3.289591218,3.289591218,3.289591218,3.289591218,5.351971934,3.289591218,3.289591218,19.377472471754253,19.9609042582087,11.227861579457283,5.4792496423970976,3.2709469258998634,3.894284399374542,2.075255779937416,26.881403507886862,30.305563906378715,16.85769285851294,7.817694608662683,4.274944499294443,4.903543661082816,2.909993928301021,17.004260527808214,23.387543675668383,14.853613281438484,8.745419773678679,2.970772407974384,0.000913912704448226,0.0012059436043762232,1.0,0.3,0.2,1.0,1.0,1.0,1.0,1.4,1.0,300.4071873,299.4301109,2.608628649,1.29520261,1.313426039,0.008683643,0.00431149,0.004372153,1057.99
MCHENRY:ALG 13,MCHENRY:ALGONQUIN ALG 13,MCHENRY:ALG 13,,,,,,,,,,0.845950849,0.069314211,0.01042106,0.057636589,0.013088509,0.0,0.2899,0.9285,0.0715,0.7692,0.0172,0.0,0.006,0.2012,0.112024093,0.173833644,0.087112269,0.104330385,0.180236179,0.141818745,0.140114878,0.04009023,0.020439577,0.001664646,0.003238034,0.01869384,0.001183322,0.005290627,0.026839835,0.010429297,0.028285306,0.07833434,0.044941905,0.080257018,0.180861289,0.108189598,0.130289703,0.185926546,0.095574695,,-0.076333843,,,,,0.070754717,424.0,47.4,104617,190.495331,-0.270927387,,,-0.774505258,,,,-0.712967589,-0.585663556,mc_lake_2race,MCHENRY,ALG 13,0,0,0,,0,0,1,180,120,80,156,117,78,0.7484,34.015794296578065,41,0.23694,27.04194539129331,32,0.01348,14.96495941768608,18,0.0006,6.565296705701687,8,0.00032,5.618021167224882,7,0.0001,5.228284943305521,6,0.00016,3.0671974715967205,4,MCHENRY:ALG 13,MCHENRY:ALGONQUIN ALG 13,MCHENRY:ALG 13,1.0,83.79925096,1.702286631,1.702286631,1.702286631,1.702286631,5.987029247,1.702286631,1.702286631,22.211399854805574,15.998357478714578,8.903774926051872,3.98489725403501,3.8003623422307315,3.8944721310741017,2.0756566206242737,33.16944446531319,26.355499257924123,14.657468632071607,6.320316817437735,5.4286557296040465,5.006394345781639,3.013057721987142,19.838187910859535,19.42499689617426,12.529526628033073,7.251067385316591,3.500187824305252,0.001101644404007609,0.001606784291234029,1.0,0.3,0.2,1.0,1.0,1.0,1.0,1.4,1.0,328.7959737,327.7298971,2.842285382,1.420957084,1.421328299,0.008644526,0.004321699,0.004322828,1438.83
MCHENRY:ALG 14,MCHENRY:ALGONQUIN ALG 14,MCHENRY:ALG 14,,,,,,,,,,0.827200014,0.084554815,0.011293099,0.05749853,0.010697742,3.32e-07,0.2801,0.7989,0.2011,0.7581,0.017,0.0,0.0066,0.2042,0.111912358,0.176127726,0.080972817,0.108805789,0.197745471,0.110867893,0.137681641,0.048765984,0.027120322,0.004442512,0.00888713,0.020900741,0.002666517,0.002664494,0.032616914,0.016201599,0.030929261,0.098652463,0.061391205,0.097519674,0.178585216,0.121129263,0.085965067,0.169657802,0.067790142,,-0.075256798,,,,,0.154150198,506.0,46.8,92237,224.6715604,-0.266338987,,,-0.509197947,,,,-0.64257135,-0.418125837,mc_lake_2race,MCHENRY,ALG 14,0,0,0,,0,0,1,179,119,79,166,125,83,0.3446,27.582778161087152,33,0.61574,31.12716899882406,37,0.0371,17.222645401148146,20,0.00168,7.973490628572763,9,0.00036,4.391522551494688,5,0.00036,5.019823494734078,6,0.00016,2.964370794492771,4,MCHENRY:ALG 14,MCHENRY:ALGONQUIN ALG 14,MCHENRY:ALG 14,1.0,80.49499197,2.292341873,2.292341873,2.292341873,2.292341873,5.750956788,2.292341873,2.292341873,19.377281233202904,19.96065375548794,11.227681920166262,5.478994809501402,3.2709168035909295,3.8944869727232976,2.0756620997978508,26.88127899793432,30.305413297073137,16.857565181826708,7.8173958267946935,4.275018084726657,4.903755784017046,2.9104097977469303,17.004069289256865,23.387293172947622,14.853433622147463,8.745164940782983,2.97074228566545,0.0011164860532036796,0.001612263464810999,1.0,0.3,0.2,1.0,1.0,1.0,1.0,1.4,1.0,258.6853258,257.833839,2.286763693,1.102982148,1.183781545,0.008839944,0.004263799,0.004576145,1414.2
MCHENRY:ALG 15,MCHENRY:ALGONQUIN ALG 15,MCHENRY:ALG 15,,,,,,,,,,0.726983847,0.090407722,0.037677456,0.135062252,0.008142988,0.000919063,0.2829,0.7511,0.2489,0.782,0.0039,0.0,0.0,0.1978,0.104662529,0.128457723,0.15575725,0.115570249,0.160237544,0.151476073,0.081954397,0.089405221,0.012479016,4.32e-06,0.001852125,0.044550937,0.032312812,0.062491753,0.033822411,0.024288204,0.026112172,6.72e-05,0.031549889,0.090010514,0.099194113,0.066917741,0.101985813,0.25400991,0.13083008,,-0.059337281,,,,,0.006289308,477.0,45.6,120078,211.0010686,-0.198519071,,,-0.979590043,,,,-0.544507172,-0.686688429,mc_lake_2race,MCHENRY,ALG 15,0,0,0,,0,0,1,87,58,39,208,156,104,0.74578,33.99321298116871,20,0.23828,27.04764821809398,16,0.01454,14.970133574886834,9,0.00068,6.45466942045377,4,0.0004,5.605737130947055,3,0.00014,5.2414259076481615,3,0.00018,3.098243252090811,2,MCHENRY:ALG 15,MCHENRY:ALGONQUIN ALG 15,MCHENRY:ALG 15,1.0,85.35389919,1.424666646,1.424666646,1.424666646,1.424666646,6.098100936,1.424666646,1.424666646,22.210522120267665,15.997207737261792,8.902950337266413,3.9859359682180813,3.800224088773326,3.896210371284929,2.077952945658914,33.167611743274676,26.353218478487044,14.655877990333499,6.321826027322048,5.428859032303497,5.0081111186847025,3.015332579714019,19.837310176321626,19.423847154721475,12.528702039247614,7.252106099499662,3.5000495708478465,0.002839884614835147,0.0039031093258742027,1.0,0.3,0.2,1.0,1.0,1.0,1.0,1.4,1.0,310.5017297,309.7938552,1.900913334,0.347233437,1.553679898,0.00612207,0.001118298,0.005003772,1036.32
MCHENRY:ALG 16,MCHENRY:ALGONQUIN ALG 16,MCHENRY:ALG 16,,,,,,,,,,0.761044665,0.11581075,0.034454993,0.075635439,0.014980591,0.00519148,0.3532,0.9567,0.0433,0.7797,0.0172,0.0,0.0,0.2,0.093344025,0.134769738,0.113033318,0.136396702,0.12521985,0.175057999,0.099034954,0.104271587,0.018871827,0.015549037,0.011661778,0.06236511,0.018194956,0.038983173,0.006631458,0.009138136,0.024813891,0.000372305,0.088366519,0.04443915,0.086380279,0.130059244,0.093756636,0.223798681,0.145489646,,0.09020731,,,,,0.203463203,462.0,48.8,117896,228.8321449,0.438566943,,,-0.352317735,,,,-0.541434188,-0.055735981,mc_lake_2race,MCHENRY,ALG 16,0,0,0,,0,0,1,119,79,53,236,177,118,0.34476,27.50950402700282,22,0.61508,31.085792256069734,25,0.03754,17.245781712330484,14,0.00156,7.968658289509692,6,0.00036,4.42178906080822,3,0.00038,5.039816917793944,4,0.00032,2.9535026030965943,2,MCHENRY:ALG 16,MCHENRY:ALGONQUIN ALG 16,MCHENRY:ALG 16,1.0,69.06324482,4.333756408,4.333756408,4.333756408,4.333756408,4.934216737,4.333756408,4.333756408,19.377075624483222,19.96038442933309,11.227488760803013,5.480131166725175,3.2708844178123813,3.8952211009244784,2.0763744783786384,26.880432756153336,30.304253082124617,16.856805635314075,7.81882395122097,4.274972711825311,4.904458284685847,2.9110905487953387,17.003863680537183,23.387023846792772,14.853240462784214,8.746301298006756,2.9707098998869017,0.0018506142543841743,0.0023246420455988095,1.0,0.3,0.2,1.0,1.0,1.0,1.0,1.4,1.0,181.6555223,181.1564178,1.165677523,0.004401723,1.161275801,0.006416967,2.42e-05,0.006392736,1232.99
MCHENRY:ALG 17,MCHENRY:ALGONQUIN ALG 17,MCHENRY:ALG 17,,,,,,,,,,0.733359108,0.097546979,0.035137264,0.122799599,0.009180528,0.001045116,0.2755,0.7404,0.2596,0.7777,0.0043,0.0,0.0,0.2004,0.121372027,0.131458169,0.138717412,0.099478566,0.150726467,0.156687595,0.071219704,0.086078,0.044262061,0.006305585,0.005407107,0.048053139,0.036052432,0.090204408,0.016394577,0.020313303,0.031502843,0.0,0.034386663,0.053141342,0.152852233,0.07484956,0.104705034,0.182089861,0.143741912,,-0.061601977,,,,,0.189320388,412.0,47.3,101799,202.6798997,-0.208167071,,,-0.397310487,,,,-0.545667249,-0.326381706,mc_lake_2race,MCHENRY,ALG 17,0,0,0,,0,0,1,152,101,67,204,153,102,0.34624,27.55544750001414,28,0.61412,31.0997283311096,31,0.03684,17.18128008182488,17,0.00166,8.045812711754783,8,0.00042,4.360122792573687,4,0.00042,5.0512373329671085,5,0.0003,2.999241902420606,3,MCHENRY:ALG 17,MCHENRY:ALGONQUIN ALG 17,MCHENRY:ALG 17,1.0,78.21918065,2.698742946,2.698742946,2.698742946,2.698742946,5.588361672,2.698742946,2.698742946,19.37654094889144,19.9596840596141,11.226986459164193,5.479916430628134,3.270800200152073,3.8959696924412417,2.077607730062079,26.879833225314048,30.303479673972483,16.856229049817102,7.81860600839483,4.275134509354704,4.905218789495077,2.9123357137712453,17.0033290049454,23.386323477073784,14.852738161145394,8.746086561909715,2.9706256822265935,0.0025992057711475202,0.003557893729039344,1.0,0.3,0.2,1.0,1.0,1.0,1.0,1.4,1.0,417.1206347,416.1280559,2.57987388,0.365340081,2.214533799,0.006184959,0.000875862,0.005309097,1412.96
MCHENRY:ALG 18,MCHENRY:ALGONQUIN ALG 18,MCHENRY:ALG 18,,,,,,,,,,0.743186574,0.061714574,0.035655088,0.144678005,0.009137996,1.86e-06,0.365,0.8565,0.1435,0.7925,0.0,0.0,0.0,0.2075,0.131813749,0.075526921,0.139384977,0.177592799,0.126958339,0.155632501,0.088808772,0.069321269,0.034960674,0.003101315,0.006453321,0.011631673,0.007727365,0.017567688,0.045177504,0.025303912,0.002597054,3.6e-06,0.002634961,0.121555429,0.103213475,0.0893649,0.073242986,0.325699902,0.164724914,,-0.025422833,,,,,0.102880658,486.0,45.1,146732,247.2575903,-0.054037613,,,-0.672302514,,,,-0.5616784,-0.440453176,mc_lake_2race,MCHENRY,ALG 18,0,0,0,,0,0,1,180,120,80,240,180,120,0.34712,27.510645002472216,33,0.61354,31.052489058929222,37,0.03652,17.242428306484882,21,0.0019,7.99569016624854,10,0.0004,4.479888841338473,5,0.00038,5.061990025977309,6,0.00014,2.9898830445267,4,MCHENRY:ALG 18,MCHENRY:ALGONQUIN ALG 18,MCHENRY:ALG 18,1.0,80.99517691,2.203021773,2.203021773,2.203021773,2.203021773,5.786692452,2.203021773,2.203021773,19.37629292476305,19.959359173661245,11.226753452593343,5.479827536241177,3.2707611334504807,3.896320870938187,2.0781819017990153,26.87954970193356,30.30311331998807,16.85595685480046,7.818518202261219,4.27520862136997,4.905575176125026,2.9129150936411854,17.00308098081701,23.385998591120927,14.852505154574544,8.745997667522758,2.970586615525001,0.0029503842680933517,0.004132065465975472,1.0,0.3,0.2,1.0,1.0,1.0,1.0,1.4,1.0,623.5850041,622.8242863,3.42250091,2.281261298,1.141239612,0.005488427,0.0036583,0.001830127,1600.78
MCHENRY:ALG 19,MCHENRY:ALGONQUIN ALG 19,MCHENRY:ALG 19,,,,,,,,,,0.787096985,0.103962846,0.026930182,0.069706472,0.01443732,0.000602657,0.2477,0.7542,0.2458,0.8384,0.0036,0.0,0.0,0.1233,0.156129571,0.077107832,0.102733599,0.142007921,0.095981412,0.188679945,0.082743699,0.050649496,0.103966526,0.014491074,0.020644941,0.018909217,0.00400486,0.055026745,4.13e-05,0.03593464,0.015502475,3.05e-05,0.013862046,0.045723854,0.172469774,0.101907198,0.091171844,0.203404381,0.206875163,,0.01248232,,,,,0.0,366.0,51.7,125398,174.744547,0.107444943,,,-0.999598314,,,,-0.735428845,-0.584457093,mc_lake_2race,MCHENRY,ALG 19,0,0,0,,0,0,1,146,97,65,214,161,107,0.74884,34.00889639706113,33,0.23644,26.97714270445346,26,0.0132,14.983396725834751,15,0.00072,6.4952624758106285,6,0.00052,5.6845915797738815,6,0.00014,5.152243153312342,5,0.00014,3.077424538818019,3,MCHENRY:ALG 19,MCHENRY:ALGONQUIN ALG 19,MCHENRY:ALG 19,1.0,83.77888093,1.705924192,1.705924192,1.705924192,1.705924192,5.985573912,1.705924192,1.705924192,22.21126302480933,15.99817824557304,8.903646380944501,3.9857117811447464,3.800340789905694,3.8949820264967125,2.0761420883250588,33.16872709949833,26.354713058634644,14.656948034832121,6.32144031047285,5.428611247290916,5.006879135453482,3.013518083937159,19.83805108086329,19.424817663032723,12.529398082925702,7.251881912426327,3.5001662719802145,0.0016115398266185448,0.0020922519920190626,1.0,0.3,0.2,1.0,1.0,1.0,1.0,1.4,1.0,217.2476196,216.9828073,1.193102699,0.794017709,0.399084991,0.005491902,0.003654897,0.001837005,1249.23
