JoinField,JoinField2,JoinFieldAlt,Spanish,Polish,Indian_langs,Tagalog,Chinese,Ukranian,Arabic,Korean,Russian,V_20_VAP_White_pct,V_20_VAP_Hispanic_pct,V_20_VAP_Black_pct,V_20_VAP_Asian_pct,V_20_VAP_Native_pct,V_20_VAP_Pacific_pct,bach_pct,owner_pct,renter_pct,drive_pct,transit_pct,walk_pct,bike_pct,wfh_pct,X_22_2022_Age_Age_0_9_pct,X_22_2022_Age_Age_10_19_pct,X_22_2022_Age_Age_20_29_pct,X_22_2022_Age_Age_30_39_pct,X_22_2022_Age_Age_40_49_pct,X_22_2022_Age_Age_50_59_pct,X_22_2022_Age_Age_60_69_pct,X_22_2022_Age_Age_70_79_pct,X_22_2022_Age_Age_O79_pct,X_22_2022_Household_Income_U10K_pct,X_22_2022_Household_Income_10_15K_pct,X_22_2022_Household_Income_15_20K_pct,X_22_2022_Household_Income_20_25K_pct,X_22_2022_Household_Income_25_30K_pct,X_22_2022_Household_Income_30_35K_pct,X_22_2022_Household_Income_35_40K_pct,X_22_2022_Household_Income_40_45K_pct,X_22_2022_Household_Income_45_50K_pct,X_22_2022_Household_Income_50_60K_pct,X_22_2022_Household_Income_60_75K_pct,X_22_2022_Household_Income_75_100K_pct,X_22_2022_Household_Income_100_125K_pct,X_22_2022_Household_Income_125_150K_pct,X_22_2022_Household_Income_150_200K_pct,X_22_2022_Household_Income_O200K_pct,ward_preci,20Primary,Kaegi_margin,Assessor_tot_vote,Harris3_margin,SA_tot_vote,yes_margin,tot_union,median_voting_age,median_household_income,Pres_tot,Dem_Pres_tot,20Primary_std,Kaegi_margin_std,Harris3_margin_std,yes_margin_std,prog_score_v1_recency,prog_score_v2_equal,prog_score_v3_recent_heavy,prog_score_predicted,prog_score_imputed,imputation_method,jurisdiction,precinct_name,in_chicago,in_evanston,in_skokie,township,in_cook,in_lake,in_mchenry,estimated_turnout_high,estimated_turnout,estimated_turnout_low,estimated_turnout_high_old,estimated_turnout_old,estimated_turnout_low_old,win_prob_Fine,median_pct_Fine,median_votes_Fine,win_prob_Biss,median_pct_Biss,median_votes_Biss,win_prob_Abughazaleh,median_pct_Abughazaleh,median_votes_Abughazaleh,win_prob_Simmons,median_pct_Simmons,median_votes_Simmons,win_prob_Amiwala,median_pct_Amiwala,median_votes_Amiwala,win_prob_Andrew,median_pct_Andrew,median_votes_Andrew,win_prob_Huynh,median_pct_Huynh,median_votes_Huynh,JoinField_norm,JoinField2_norm,JoinFieldAlt_norm,border_uncertainty_mult,exp_Fine,exp_Biss,exp_Abughazaleh,exp_Simmons,exp_Amiwala,exp_Andrew,exp_Huynh,exp_Others,adjusted_Fine,adjusted_Biss,adjusted_Abughazaleh,adjusted_Simmons,adjusted_Amiwala,adjusted_Andrew,adjusted_Huynh,final_Fine,final_Biss,final_Abughazaleh,final_Simmons,final_Amiwala,final_Andrew,final_Huynh,raw_Fine,raw_Biss,raw_Abughazaleh,raw_Simmons,raw_Amiwala,raw_Andrew,raw_Huynh,outside_chicago_weight,evanston_weight,chicago_weight,geo_boost_Biss_evanston,geo_boost_Abughazaleh_chicago,geo_boost_Simmons_chicago,geo_boost_Huynh_chicago,geo_boost_Fine_outside_chicago,geo_boost_Amiwala_niles,tot_cohabitating_couples,straight_cohabitating,lgbt_cohabitating,mlm_cohabitating,wlw_cohabitating,lgbt_pct,mlm_pct,wlw_pct,tot_pop,original_estimated_turnout,area_adjustment_factor,sd_weight_7,sd_weight_8,sd_weight_9,sd_outside_flag
COOK:9600063,COOK:9600063,COOK:Wheeling Precinct 63,,,,,,,,,,0.677598911,0.165824454,0.030365829,0.119197785,0.009931501,1.51e-06,0.4478,0.7528,0.2472,0.589,0.0161,0.0,0.0008,0.3626,0.079295317,0.079793601,0.102032558,0.142150263,0.109084515,0.167113522,0.171372603,0.08462965,0.06452797,0.012261857,0.01556786,0.003374533,0.054459803,0.026684296,0.025563609,0.035596368,0.014450143,0.033377519,0.086768359,0.07009876,0.177882923,0.091316782,0.078950554,0.115686125,0.157960509,,0.089803689,0.195121951,82.0,-0.235294118,68.0,0.227665706,347.0,53.2,92118,642,329,0.436847447,-0.89900549,-0.509304518,-0.275321944,-0.406311323,-0.311696126,-0.445833001,-0.073575971,-0.406311323,complete,COOK,Wheeling Precinct 63,0,0,0,Wheeling,1,0,0,257,171,114,164,123,82,0.05994,18.377508790115122,31,0.83154,32.1409260000456,55,0.10186,20.589253070230917,35,0.00316,9.545863976599653,16,0.0009,6.084418476199025,10,0.00248,8.368036349898341,14,0.00012,2.0735929079409967,4,COOK:9600063,COOK:9600063,COOK:WHEELING PRECINCT 63,1.0,80.22215185,2.341064065,2.341064065,2.341064065,2.341064065,5.731463753,2.341064065,2.341064065,15.581838093435742,26.454522792551053,16.70019293158054,8.078651921422491,4.8600135557947,6.935493425129242,1.5055849441864368,18.638885253750534,32.550377224407015,20.93301218097424,9.687828542656922,6.228773657535964,8.475296548014285,2.0806536873314516,15.342723422352682,23.492344741362402,18.71007962530674,5.419897007801988,4.150329800277196,6.409309315025121,1.5668621605753938,1.0,0.3,0.2,1.0,1.0,1.0,1.0,1.4,1.0,505.6887668,505.4998589,2.041481837,0.301033917,1.74044792,0.004037032,0.000595295,0.003441737,1505.79,0,0.133923246,0.0,0.0,0.0,True
COOK:9600065,COOK:9600065,COOK:Wheeling Precinct 65,,,,,,,,,,0.812310448,0.062352905,0.009877285,0.11545265,0.009116181,2.27e-10,0.4538,0.9959,0.0041,0.7663,0.0927,0.0,0.0021,0.1389,0.081754255,0.20251869,0.034718139,0.097284002,0.179018721,0.119263219,0.173972028,0.075559672,0.035911274,3.15e-05,2.7e-05,0.004898442,4.63e-05,9.75e-05,2.96e-05,0.021240515,0.006620359,0.024504332,7.79e-05,0.026329751,0.032735587,0.163345343,0.102829314,0.192798414,0.424388106,,-0.133830132,0.193548387,124.0,-0.479289941,169.0,0.046296296,648.0,52.0,180391,983,539,-0.515871596,-0.908664615,-1.365674973,-0.852315204,-0.995611935,-0.910631597,-1.08662061,-0.652303861,-0.995611935,complete,COOK,Wheeling Precinct 65,0,0,0,Wheeling,1,0,0,422,281,187,234,176,117,0.1319,20.136905045157466,57,0.6583,28.59291126903188,80,0.19988,21.997851307064572,62,0.00424,9.108206780812395,26,0.0011,6.460647242936226,18,0.00432,9.037197228404386,25,0.00026,1.9356163332955005,5,COOK:9600065,COOK:9600065,COOK:WHEELING PRECINCT 65,1.0,88.64690069,0.8366217,0.8366217,0.8366217,0.8366217,6.333369105,0.8366217,0.8366217,16.181731305180847,22.634710240629005,16.89368889160085,7.487581610328917,4.8607799582033,7.133874069362761,1.2807651160627571,20.416320968412034,29.01076147958947,22.38792993843708,9.252218314666527,6.495676162884168,9.148645015596708,1.8832752150844267,15.942616634097789,19.672532189440354,18.90357558532705,4.828826696708413,4.151096202685795,6.60768995925864,1.3420423324517141,1.0,0.3,0.2,1.0,1.000000008,1.000000013,1.000000006,1.399999994,1.000000113,540.7232724,539.3661747,3.141933898,2.669963514,0.471970384,0.005810613,0.004937763,0.00087285,1951.42,281,1.0,0.0,0.0,0.0,True
COOK:9600066,COOK:9600066,COOK:Wheeling Precinct 66,,,,,,,,,,0.781291394,0.076236334,0.015684174,0.111842986,0.012106875,0.002136992,0.3652,0.9308,0.0692,0.654,0.036,0.0,0.0053,0.3009,0.159110734,0.101613208,0.122869169,0.084257396,0.123386689,0.180944266,0.106457369,0.088945038,0.032416133,0.022863654,0.020302799,0.006359366,0.011445548,1.34e-05,1.31e-05,0.035552761,0.003813101,0.003872124,0.091443591,0.083844109,0.082710627,0.17528234,0.064903769,0.181748231,0.215831524,,-0.295111584,0.258741259,143.0,-0.194244604,139.0,0.060240964,581.0,51.4,119649,878,525,-1.202958683,-0.508486396,-0.365229958,-0.80795282,-0.637384092,-0.721156964,-0.56619869,-0.497271005,-0.637384092,complete,COOK,Wheeling Precinct 66,0,0,0,Wheeling,1,0,0,410,273,182,218,164,109,0.13194,20.129161584685942,55,0.65928,28.643879603819855,78,0.1987,22.016811720946556,60,0.00428,9.201678021193938,25,0.00164,6.376411605218559,17,0.00396,9.038364858925982,25,0.0002,1.9216709734892825,5,COOK:9600066,COOK:9600066,COOK:WHEELING PRECINCT 66,1.0,84.6313165,1.553701235,1.553701235,1.553701235,1.553701235,6.046476088,1.553701235,1.553701235,16.18174793770239,22.634779437320343,16.893561895770908,7.487712200176335,4.860605664448891,7.133798671507436,1.2807587964178713,20.416391234349785,29.01091710354454,22.387818937108285,9.252405882708821,6.495457882309837,9.148565148921492,1.883270905727646,15.94263326661933,19.672601386131692,18.90344858949711,4.8289572865558315,4.1509219089313865,6.607614561403315,1.3420360128068283,1.0,0.3,0.2,1.0,1.0,1.0,1.0,1.4,1.0,516.1635096,514.5715952,2.791696797,0.398122912,2.393573885,0.005408551,0.000771312,0.00463724,2138.71,273,0.998904034,0.0,0.0,0.0,True
COOK:9600067,COOK:9600067,COOK:Wheeling Precinct 67,,,,,,,,,,0.762270365,0.06805901,0.019886044,0.150812438,0.00628059,4.61e-06,0.358,0.932,0.068,0.7964,0.0412,0.0,0.0062,0.1419,0.127335745,0.128141972,0.034850793,0.19143938,0.102853294,0.083114119,0.195378017,0.103626869,0.033259811,0.038011728,0.026823974,0.006710946,0.020116842,0.026829262,0.011182656,0.008956778,0.008948878,0.01343375,0.078273149,0.07605791,0.114059985,0.098465542,0.06945148,0.252804588,0.149872532,,-0.120303605,,,-0.565217391,69.0,,,53.3,117924,616,324,-0.458246234,,-1.667260995,,,,,-0.61961039,-0.61961039,demographic_only,COOK,Wheeling Precinct 67,0,0,0,Wheeling,1,0,0,254,169,113,151,114,76,0.13242,20.14292274227698,34,0.65874,28.61399607340371,48,0.19826,21.986909230373584,37,0.00412,9.136877142764341,15,0.0017,6.48279929520281,11,0.00462,9.059946456027465,15,0.00014,1.8493109936154626,3,COOK:9600067,COOK:9600067,COOK:WHEELING PRECINCT 67,1.0,84.35427222,1.603174183,1.603174183,1.603174183,1.603174183,6.026682686,1.603174183,1.603174183,16.18116121827788,22.633396847701903,16.89397699538486,7.487288374296295,4.862478834413471,7.134007027994548,1.2806346273299114,20.415625543071602,29.009076383590006,22.388382202569314,9.251848000196345,6.497941735430666,9.148845819906585,1.8831074099058782,15.942046547194817,19.67121879651325,18.903863689111063,4.828533460675791,4.152795078895966,6.607822917890426,1.3419118437188684,1.0,0.3,0.2,1.0,1.000000043,1.000000068,1.000000034,1.399999966,1.000001713,304.9580116,304.1305822,1.912126031,1.278893884,0.633232147,0.006270129,0.004193672,0.002076457,1459.48,169,1.0,0.0,0.0,0.0,True
COOK:9600068,COOK:9600068,COOK:Wheeling Precinct 68,,,,,,,,,,0.454275528,0.357556685,0.023627085,0.162418186,0.014768575,6.61e-07,0.2402,0.7989,0.2011,0.8378,0.0258,0.0,0.0047,0.1045,0.130850669,0.075638195,0.142135275,0.138671124,0.159210807,0.131235436,0.160191869,0.051856924,0.010209701,0.023407306,0.007116837,0.015254853,0.001033962,0.035581976,0.00102828,0.002045054,0.155417765,0.013250238,0.002083146,0.149431746,0.124048911,0.067238908,0.073292511,0.17288759,0.156880918,,0.127994262,,,-0.165048544,103.0,,,46.1,94014,1063,614,0.599545943,,-0.262758355,,,,,-0.172006367,-0.172006367,demographic_only,COOK,Wheeling Precinct 68,0,0,0,Wheeling,1,0,0,480,320,213,254,191,127,0.05824,18.393912212091774,59,0.83194,32.110221218608785,103,0.10406,20.593053121051323,66,0.00296,9.527640585980517,30,0.00084,6.197078685677614,20,0.00192,8.377111113793156,27,4e-05,2.066092570055487,7,COOK:9600068,COOK:9600068,COOK:WHEELING PRECINCT 68,1.0,73.48471662,3.544195837,3.544195837,3.544195837,3.544195837,5.250108355,3.544195837,3.544195837,15.581256754988228,26.45309768730972,16.700816210079378,8.078013839867491,4.862092504321069,6.935827713922332,1.5054800158713637,18.638083920360817,32.54845010643277,20.933714036570144,9.687000082836455,6.231375317882243,8.475689200346705,2.0805144302412466,15.342142083905168,23.49091963612107,18.71070290380558,5.419258926246988,4.152408748803564,6.4096436038182105,1.5667572322603207,1.0,0.3,0.2,1.0,1.000000001,1.000000002,1.000000001,1.399999999,1.000000011,653.3906218,651.3186085,4.307026558,3.127732654,1.179293904,0.00659181,0.004786926,0.001804883,2978.0,90,0.853707442,0.0,0.0,0.0,True
COOK:9600069,COOK:9600069,COOK:Wheeling Precinct 69,,,,,,,,,,0.887945434,0.033288266,0.006124043,0.067886069,0.006101334,2.19e-06,0.4299,0.9986,0.0014,0.8441,0.0327,0.0,0.0223,0.0992,0.038266156,0.039096678,0.132413228,0.037596502,0.083853041,0.134959158,0.183701463,0.156804962,0.193308811,0.019417474,0.019395468,2e-05,0.035577163,0.067850741,0.022620149,0.024230971,0.040427454,0.022639116,0.059806585,0.144010906,0.056692902,0.142341241,0.022797053,0.187536466,0.134636291,,-0.441936508,,,-0.365853659,246.0,,,63.4,94405,1079,654,-1.828458442,,-0.96753914,,,,,-0.811593527,-0.811593527,demographic_only,COOK,Wheeling Precinct 69,0,0,0,Wheeling,1,0,0,512,341,227,252,189,126,0.15338,21.31797585868227,73,0.69288,29.533469508074827,101,0.1459,20.97577760121246,72,0.00366,9.036540185277522,31,0.00104,5.849515238210419,20,0.00304,8.509862269343778,29,0.0001,1.874621019901714,6,COOK:9600069,COOK:9600069,COOK:WHEELING PRECINCT 69,1.0,86.91471591,1.145945126,1.145945126,1.145945126,1.145945126,6.209613334,1.145945126,1.145945126,17.241004021412515,23.530718109054792,16.348195242116013,7.475930301578203,4.4175732432623995,6.806646449042069,1.2505033064045172,21.631706823567693,29.974038097817612,21.462954401034242,9.183648919513377,5.867778170192185,8.645975319649295,1.8287253628960007,17.001889350329453,20.56854005786614,18.358081935842215,4.8171753879576995,3.7078894877448954,6.280462338937948,1.3117805227934742,1.0,0.3,0.2,1.0,1.000000002,1.000000004,1.000000002,1.399999998,1.000000046,382.4119158,381.5892541,2.262524476,1.439657922,0.822866554,0.005916459,0.003764679,0.002151781,998.15,341,1.0,0.0,0.0,0.0,True
COOK:9600070,COOK:9600070,COOK:Wheeling Precinct 70,,,,,,,,,True,0.790144541,0.099855954,0.019668577,0.083538604,0.007483531,3.81e-06,0.3794,0.9082,0.0918,0.8457,0.0488,0.0,0.0,0.1034,0.069650447,0.092415213,0.129503704,0.065936671,0.234571608,0.110623257,0.131944216,0.066335338,0.099019545,0.051989432,0.06385303,0.041402387,0.01899372,0.082712645,0.022518889,0.002421968,0.002440561,0.000100088,0.113498969,0.083978109,0.060547932,0.046313443,0.106362865,0.267185731,0.035680229,,-0.216535474,0.219047619,210.0,-0.247311828,186.0,0.124816446,681.0,48.2,81644,952,588,-0.868210764,-0.752140796,-0.551483977,-0.602517858,-0.66191567,-0.693588349,-0.633494796,-0.595263135,-0.66191567,complete,COOK,Wheeling Precinct 70,0,0,0,Wheeling,1,0,0,459,306,204,227,171,114,0.12936,20.05651280920971,61,0.65858,28.622843279563913,88,0.20208,22.062955964337828,68,0.00426,9.069637350283841,28,0.00158,6.4644107426672734,20,0.00406,9.01730627891335,28,8e-05,1.8971427268486245,6,COOK:9600070,COOK:9600070,COOK:WHEELING PRECINCT 70,1.0,84.9990711,1.48802977,1.48802977,1.48802977,1.48802977,6.072750279,1.48802977,1.48802977,16.182131256771623,22.63571679013434,16.893159846526597,7.488123750977217,4.859244247099642,7.133583632211342,1.2808287453902847,20.41694662631222,29.012237166449935,22.387343019302648,9.252965406794438,6.493667193781131,9.148300117134994,1.8833675648950288,15.943016585688563,19.673538738945687,18.9030465402528,4.829368837356713,4.149560491582138,6.607399522107221,1.3421059617792417,1.0,0.3,0.2,1.0,1.0,1.0,1.0,1.4,1.0,454.4274932,452.9400845,4.751726587,1.190950729,3.560775858,0.010456512,0.002620772,0.00783574,1918.93,306,0.998832176,0.0,0.0,0.0,True
COOK:9600072,COOK:9600072,COOK:Wheeling Precinct 72,,,,,,,,,,0.706153575,0.144718807,0.027976307,0.107989393,0.022195216,0.001645345,0.2121,0.9412,0.0588,0.7342,0.0496,0.0,0.0101,0.2037,0.112084406,0.153046193,0.159592443,0.139164649,0.105521528,0.210921142,0.080707962,0.007450429,0.03151125,0.022549671,5.56e-06,3.48e-05,1.28e-05,1.07e-05,1.07e-05,1.24e-05,0.010014314,0.082601635,0.05259858,0.047655573,0.2104388,0.135347192,0.140366831,0.29301715,0.005323291,,-0.064107328,0.171171171,111.0,-0.30952381,84.0,0.14739229,441.0,44.6,113679,724,422,-0.218840303,-1.046024331,-0.76983404,-0.530696982,-0.696448288,-0.641348914,-0.722145313,-0.541869336,-0.696448288,complete,COOK,Wheeling Precinct 72,0,0,0,Wheeling,1,0,0,330,220,147,165,124,83,0.1183,19.61151636425773,43,0.57686,27.69764526184272,61,0.29586,23.816110365056293,52,0.00486,9.59437067310265,21,0.00114,6.580912021969916,14,0.00292,7.92774338548588,17,6e-05,2.013781705701281,4,COOK:9600072,COOK:9600072,COOK:WHEELING PRECINCT 72,1.0,85.48928717,1.400489851,1.400489851,1.400489851,1.400489851,6.107773718,1.400489851,1.400489851,15.944941931714261,22.184635093093775,18.472522632802328,7.890234447958775,5.004323227925813,6.313878928088244,1.374066771822248,19.902245553314255,28.148050112063185,24.217554061057477,9.718730950204966,6.630973760944164,7.9887461887740825,1.9885264683122725,15.705827260631201,19.222457041905123,20.48240932652853,5.231479534338272,4.294639472408308,5.787694817984123,1.435343988211205,1.0,0.3,0.2,1.0,1.0,1.0,1.0,1.4,1.0,462.9069155,462.9055919,1.728145705,0.691980809,1.036164896,0.003733247,0.00149486,0.002238387,1348.87,220,0.999392022,0.0,0.0,0.0,True
COOK:9600075,COOK:9600075,COOK:Wheeling Precinct 75,,,,,,,,,,0.794583025,0.059179298,0.012184757,0.124480855,0.006958913,0.000872911,0.3635,0.9597,0.0403,0.7968,0.0149,0.0,0.0062,0.1603,0.123052719,0.121228239,0.033677009,0.192672507,0.123096118,0.073478421,0.192753879,0.115655455,0.024385654,0.033963401,0.026806348,0.003579657,0.012526783,0.007197104,0.008952434,0.019672483,0.003605014,0.008970139,0.09830506,0.062662536,0.089437635,0.071670527,0.093051799,0.312904091,0.146694988,,-0.269180595,0.259259259,108.0,-0.47761194,134.0,-0.049429658,526.0,52.0,139146,811,453,-1.092488152,-0.505306718,-1.359785567,-1.156849636,-1.05533726,-1.028607518,-1.12157287,-0.662202698,-1.05533726,complete,COOK,Wheeling Precinct 75,0,0,0,Wheeling,1,0,0,354,236,157,192,144,96,0.13222,20.142823226376166,48,0.65842,28.67421355300721,68,0.19916,21.981636577881915,52,0.0043,9.132783782291614,22,0.00172,6.449358969846046,15,0.00402,8.985965993636382,21,0.00016,1.9049266889108962,4,COOK:9600075,COOK:9600075,COOK:WHEELING PRECINCT 75,1.0,89.09420215,0.756745222,0.756745222,0.756745222,0.756745222,6.365326514,0.756745222,0.756745222,16.18158725781879,22.634377256126424,16.893765995572352,7.487503084469563,4.861213753640383,7.13391026228836,1.2807325124590385,20.41614343632217,29.010331830508626,22.38804776670479,9.252118325449851,6.496254144759632,9.148698441798437,1.8832331491268757,15.942472586735729,19.672199204937773,18.903652689298553,4.828748170849059,4.151529998122879,6.607726152184239,1.3420097288479955,1.0,0.3,0.2,1.0,1.000000012,1.00000002,1.00000001,1.39999999,1.000000426,290.1028879,289.4574713,1.710276149,1.16178859,0.548487559,0.005895412,0.004004747,0.001890666,1553.19,236,1.0,0.0,0.0,0.0,True
COOK:9600077,COOK:9600077,COOK:Wheeling Precinct 77,,,,,,,,,,0.203435339,0.556556814,0.017720622,0.21960578,0.029756111,0.001002173,0.295,0.2286,0.7714,0.7646,0.0186,0.0,0.0102,0.1721,0.132306993,0.149749655,0.160017118,0.217246005,0.133024645,0.118744079,0.07523041,0.012626739,0.001054357,0.045106766,0.014987776,0.017755005,0.013664655,0.068798327,0.022468627,0.073581551,0.069461341,0.063341325,0.144484307,0.070341409,0.15220246,0.042402567,0.125434638,0.054676876,0.021292367,,0.506344389,-0.257142857,35.0,-0.0625,32.0,0.372972973,185.0,37.6,57671,415,222,2.211383408,-3.675175945,0.097163968,0.186946272,-0.506342518,-0.294920574,-0.42792561,0.503987894,-0.506342518,complete,COOK,Wheeling Precinct 77,0,0,0,Wheeling,1,0,0,174,116,77,89,67,45,0.10892,19.28051136869687,22,0.52304,27.164912615730074,32,0.35892,24.967686390157766,29,0.00516,9.891591329898569,11,0.00122,6.655570148249082,8,0.00262,7.149888381387012,8,0.00012,2.0334056581668536,2,COOK:9600077,COOK:9600077,COOK:WHEELING PRECINCT 77,1.0,82.35945473,1.95939702,1.95939702,1.95939702,1.95939702,5.884163147,1.95939702,1.95939702,15.784021478784398,21.877894334812467,19.536942003036895,8.159466106477144,5.10654992801943,5.762899767471731,1.4365950199517177,19.559478178124404,27.571554215572082,25.43117698609149,10.025272202181455,6.7278117333982035,7.221680770264922,2.057853009037824,15.544906807701338,18.915716283623816,21.546828696763097,5.50071119285664,4.396866172501926,5.2367156573676095,1.4978722363406747,1.0,0.3,0.2,1.0,1.000000001,1.000000002,1.000000001,1.399999999,1.000000109,855.7541352,852.4792911,11.05750083,6.264003417,4.793497411,0.012921352,0.007319863,0.005601489,4889.76,116,0.998727194,0.0,0.0,0.0,True
COOK:9600079,COOK:9600079,COOK:Wheeling Precinct 79,,,,,,,,,True,0.487115801,0.16354556,0.036379798,0.302322489,0.022388715,0.000560104,0.3592,0.7412,0.2588,0.7149,0.08,0.0,0.0,0.198,0.149264061,0.107747537,0.092181312,0.207119956,0.177061088,0.110528723,0.082908377,0.040943154,0.032245791,0.038343808,0.020734342,0.055929533,0.025887696,0.039371853,0.006293715,0.007261017,0.007254366,6.52e-05,0.09322596,0.067331686,0.094323612,0.113010701,0.219524835,0.14713646,0.064305222,,-0.196982415,0.280898876,89.0,-0.247311828,93.0,0.13368984,374.0,43.1,109729,678,397,-0.784911325,-0.37247466,-0.551483977,-0.574288795,-0.547446955,-0.570789689,-0.543585812,-0.104232677,-0.547446955,complete,COOK,Wheeling Precinct 79,0,0,0,Wheeling,1,0,0,311,207,138,158,119,79,0.11932,19.568701292621654,41,0.5644,27.569697922891667,57,0.30714,24.116732542758733,50,0.005,9.64264164836575,20,0.00126,6.562442128469447,14,0.00276,7.709691102696564,16,0.00012,2.0793645594727463,4,COOK:9600079,COOK:9600079,COOK:WHEELING PRECINCT 79,1.0,83.13158583,1.821514365,1.821514365,1.821514365,1.821514365,5.939327977,1.821514365,1.821514365,15.907940542574694,22.112932659518155,18.702538841400138,7.945958947219348,5.034421398000267,6.1967935008561,1.3869450437861368,19.825113521601008,28.015932721839665,24.481454596475903,9.782172780206727,6.662559070743791,7.824819212449161,2.0027751913541336,15.668825871491634,19.150754608329503,20.71242553512634,5.287204033598845,4.324737642482762,5.670609390751979,1.4482222601750938,1.0,0.3,0.2,1.0,1.0,1.0,1.0,1.4,1.0,630.3279322,628.2684794,6.587949266,1.647932273,4.940016993,0.010451622,0.002614405,0.007837217,3341.25,207,0.999746101,0.0,0.0,0.0,True
COOK:9600008,COOK:9600008,COOK:Wheeling Precinct 8,,,,,,,,,,0.81802713,0.048160661,0.015001427,0.101318551,0.016869084,0.001873221,0.427,0.6811,0.3189,0.7455,0.0124,0.0739,0.0,0.1596,0.176439265,0.068072296,0.076260807,0.215073604,0.093829879,0.110902861,0.111344895,0.082841239,0.065235154,0.044589257,0.081676272,0.02284128,0.00986731,0.065333124,0.001112217,0.006570744,2.84e-05,0.002230622,0.095802386,0.010942678,0.057878894,0.149185332,0.079472736,0.143849364,0.228619413,,-0.196319148,,,-0.373493976,166.0,,,47.6,116947,1066,626,-0.782085692,,-0.994354934,,,,,-0.336622028,-0.336622028,demographic_only,COOK,Wheeling Precinct 8,0,0,0,Wheeling,1,0,0,489,326,217,264,198,132,0.06004,18.38296533478813,60,0.83292,32.12382329865319,105,0.10058,20.604287451222337,67,0.00368,9.561274288325313,31,0.00092,6.157674035504197,20,0.0018,8.39361504986467,27,6e-05,2.0661030713716633,7,COOK:9600008,COOK:9600008,COOK:WHEELING PRECINCT 8,1.0,78.49168666,2.650080417,2.650080417,2.650080417,2.650080417,5.607830837,2.650080417,2.650080417,15.582189066229287,26.45528478894023,16.700194500078286,8.078648315560674,4.859155846850722,6.935519482901031,1.5056805593256395,18.63923051158314,32.55119164848241,20.932895753837407,9.687789698946196,6.227666370860382,8.475288829805075,2.080764281155785,15.343074395146227,23.493106737751578,18.710081193804488,5.419893401940169,4.149472091333218,6.40933537279691,1.5669577757145965,1.0,0.3,0.2,1.0,1.0,1.0,1.0,1.4,1.0,627.5466517,627.0939105,3.169332015,1.358211764,1.811120251,0.005050353,0.00216432,0.002886033,2658.86,326,0.999784749,0.0,0.0,0.0,True
COOK:9600080,COOK:9600080,COOK:Wheeling Precinct 80,,,,,,,,,,0.533655232,0.304418839,0.040944906,0.113924756,0.023597422,0.001412798,0.1205,0.5951,0.4049,0.9387,0.009,0.0,0.0022,0.0493,0.126623455,0.1676019,0.103196515,0.16278691,0.170591031,0.12020691,0.10866861,0.038641701,0.001682969,0.060341119,0.010083186,0.012830032,0.029222605,0.08962815,0.037473212,0.07411173,0.031233988,0.054001697,0.083429656,0.166210085,0.108090611,0.126912242,0.058733402,0.043033487,0.014664799,,0.196063085,0.269230769,52.0,-0.114754098,61.0,0.363934426,305.0,43.7,61592,650,337,0.889530989,-0.444097863,-0.086236162,0.158191805,0.031770477,0.129347192,-0.011346194,-0.486396883,0.031770477,complete,COOK,Wheeling Precinct 80,0,0,0,Wheeling,1,0,0,264,176,117,169,127,85,0.0562,17.916487431219345,32,0.77326,31.151254861448262,55,0.16424,22.38716872380632,39,0.0038,10.074104394798608,18,0.00098,6.330060503525209,11,0.00144,7.171052029419969,13,8e-05,2.1761051229788464,4,COOK:9600080,COOK:9600080,COOK:WHEELING PRECINCT 80,1.0,65.45992531,5.037303767,5.037303767,5.037303767,5.037303767,4.676777929,5.037303767,4.676777929,15.324571798950673,25.96548744776321,18.415820942930065,8.515980431345945,5.016116354212423,6.044637362735257,1.6069787582498882,18.125328027180995,31.622737876538206,22.839009383500972,10.16552024991657,6.371478897856802,7.283240591960408,2.187512067716427,15.085457127867613,23.003309396574558,20.425707636656266,5.85722551772544,4.306432598694919,5.518453252631136,1.6682559746388452,1.0,0.3,0.2,1.0,1.000000003,1.000000004,1.000000002,1.399999998,1.000000359,463.7996418,461.8955202,6.638805954,3.694244295,2.944561659,0.014313952,0.007965173,0.00634878,3336.04,176,1.0,0.0,0.0,0.0,True
